"IncomeE","Majority","LUOF_logical","Income10k","White","Black","No_Majority","Latino","Decile"
114803,"White",0,11.4803,1,0,0,0,9
111078,"White",0,11.1078,1,0,0,0,9
43292,"Black",0,4.3292,0,1,0,0,3
53693,"Black",1,5.3693,0,1,0,0,4
74688,"No Majority",0,7.4688,0,0,1,0,7
62112,"No Majority",0,6.2112,0,0,1,0,5
115962,"No Majority",0,11.5962,0,0,1,0,10
35063,"Hispanic/Latino",0,3.5063,0,0,0,1,2
69297,"White",0,6.9297,1,0,0,0,6
75352,"No Majority",1,7.5352,0,0,1,0,7
34792,"No Majority",0,3.4792,0,0,1,0,1
62852,"Hispanic/Latino",0,6.2852,0,0,0,1,6
64091,"No Majority",0,6.4091,0,0,1,0,6
58846,"Hispanic/Latino",0,5.8846,0,0,0,1,5
46377,"No Majority",0,4.6377,0,0,1,0,3
53047,"No Majority",0,5.3047,0,0,1,0,4
48329,"Hispanic/Latino",1,4.8329,0,0,0,1,3
210408,"White",0,21.0408,1,0,0,0,10
250001,"White",0,25.0001,1,0,0,0,10
67630,"Hispanic/Latino",0,6.763,0,0,0,1,6
37803,"Hispanic/Latino",0,3.7803,0,0,0,1,2
56731,"Hispanic/Latino",0,5.6731,0,0,0,1,5
74531,"No Majority",0,7.4531,0,0,1,0,7
62536,"No Majority",0,6.2536,0,0,1,0,6
145573,"White",0,14.5573,1,0,0,0,10
159330,"No Majority",0,15.933,0,0,1,0,10
38674,"Hispanic/Latino",0,3.8674,0,0,0,1,2
77891,"No Majority",0,7.7891,0,0,1,0,7
49694,"Hispanic/Latino",0,4.9694,0,0,0,1,3
75080,"Hispanic/Latino",0,7.508,0,0,0,1,7
56037,"Hispanic/Latino",1,5.6037,0,0,0,1,5
35910,"Hispanic/Latino",1,3.591,0,0,0,1,2
43250,"White",0,4.325,1,0,0,0,3
102008,"Hispanic/Latino",0,10.2008,0,0,0,1,9
53710,"White",0,5.371,1,0,0,0,4
35147,"White",0,3.5147,1,0,0,0,2
48261,"White",0,4.8261,1,0,0,0,3
47489,"White",0,4.7489,1,0,0,0,3
45500,"White",0,4.55,1,0,0,0,3
32351,"Hispanic/Latino",0,3.2351,0,0,0,1,1
40000,"Hispanic/Latino",1,4,0,0,0,1,2
31667,"Hispanic/Latino",1,3.1667,0,0,0,1,1
23947,"Hispanic/Latino",0,2.3947,0,0,0,1,1
17948,"Hispanic/Latino",0,1.7948,0,0,0,1,1
49939,"Hispanic/Latino",0,4.9939,0,0,0,1,4
39918,"Hispanic/Latino",1,3.9918,0,0,0,1,2
26518,"Hispanic/Latino",0,2.6518,0,0,0,1,1
27614,"Hispanic/Latino",0,2.7614,0,0,0,1,1
30195,"Hispanic/Latino",0,3.0195,0,0,0,1,1
39583,"White",0,3.9583,1,0,0,0,2
49496,"White",0,4.9496,1,0,0,0,3
48212,"White",0,4.8212,1,0,0,0,3
66024,"White",0,6.6024,1,0,0,0,6
54896,"White",0,5.4896,1,0,0,0,4
49199,"White",0,4.9199,1,0,0,0,3
60313,"White",1,6.0313,1,0,0,0,5
40042,"White",0,4.0042,1,0,0,0,2
39674,"White",0,3.9674,1,0,0,0,2
102894,"White",0,10.2894,1,0,0,0,9
86466,"White",0,8.6466,1,0,0,0,8
37989,"No Majority",0,3.7989,0,0,1,0,2
61105,"White",0,6.1105,1,0,0,0,5
43826,"White",1,4.3826,1,0,0,0,3
100089,"White",0,10.0089,1,0,0,0,9
92127,"Hispanic/Latino",0,9.2127,0,0,0,1,8
81729,"White",0,8.1729,1,0,0,0,8
77861,"Hispanic/Latino",0,7.7861,0,0,0,1,7
83566,"White",0,8.3566,1,0,0,0,8
110440,"White",0,11.044,1,0,0,0,9
55664,"White",0,5.5664,1,0,0,0,5
69961,"White",0,6.9961,1,0,0,0,6
56304,"White",1,5.6304,1,0,0,0,5
41487,"Hispanic/Latino",1,4.1487,0,0,0,1,2
43716,"Hispanic/Latino",0,4.3716,0,0,0,1,3
59390,"Hispanic/Latino",0,5.939,0,0,0,1,5
40153,"No Majority",0,4.0153,0,0,1,0,2
78060,"Hispanic/Latino",0,7.806,0,0,0,1,7
51776,"White",0,5.1776,1,0,0,0,4
79555,"White",0,7.9555,1,0,0,0,7
44489,"Hispanic/Latino",0,4.4489,0,0,0,1,3
50746,"Hispanic/Latino",0,5.0746,0,0,0,1,4
41549,"Hispanic/Latino",0,4.1549,0,0,0,1,2
49089,"No Majority",0,4.9089,0,0,1,0,3
48911,"Hispanic/Latino",0,4.8911,0,0,0,1,3
84722,"White",0,8.4722,1,0,0,0,8
136471,"White",0,13.6471,1,0,0,0,10
62262,"Hispanic/Latino",0,6.2262,0,0,0,1,5
41771,"Hispanic/Latino",1,4.1771,0,0,0,1,2
42734,"Hispanic/Latino",0,4.2734,0,0,0,1,2
45417,"Hispanic/Latino",0,4.5417,0,0,0,1,3
34189,"Hispanic/Latino",0,3.4189,0,0,0,1,1
29009,"Hispanic/Latino",0,2.9009,0,0,0,1,1
46280,"Hispanic/Latino",0,4.628,0,0,0,1,3
39601,"Hispanic/Latino",0,3.9601,0,0,0,1,2
20676,"Hispanic/Latino",1,2.0676,0,0,0,1,1
65519,"Hispanic/Latino",1,6.5519,0,0,0,1,6
69049,"Hispanic/Latino",1,6.9049,0,0,0,1,6
56278,"Hispanic/Latino",0,5.6278,0,0,0,1,5
56300,"Hispanic/Latino",1,5.63,0,0,0,1,5
70595,"Hispanic/Latino",0,7.0595,0,0,0,1,7
71964,"White",1,7.1964,1,0,0,0,7
48240,"Hispanic/Latino",1,4.824,0,0,0,1,3
57357,"Hispanic/Latino",0,5.7357,0,0,0,1,5
35614,"Hispanic/Latino",1,3.5614,0,0,0,1,2
82976,"White",0,8.2976,1,0,0,0,8
88920,"Hispanic/Latino",0,8.892,0,0,0,1,8
32708,"Hispanic/Latino",0,3.2708,0,0,0,1,1
80348,"No Majority",0,8.0348,0,0,1,0,8
41291,"Hispanic/Latino",0,4.1291,0,0,0,1,2
78279,"Hispanic/Latino",0,7.8279,0,0,0,1,7
41313,"Hispanic/Latino",0,4.1313,0,0,0,1,2
61467,"White",0,6.1467,1,0,0,0,5
47888,"Hispanic/Latino",0,4.7888,0,0,0,1,3
67412,"White",1,6.7412,1,0,0,0,6
51776,"Hispanic/Latino",0,5.1776,0,0,0,1,4
70521,"White",0,7.0521,1,0,0,0,7
40050,"Hispanic/Latino",0,4.005,0,0,0,1,2
55050,"Hispanic/Latino",0,5.505,0,0,0,1,4
45403,"Hispanic/Latino",0,4.5403,0,0,0,1,3
40000,"No Majority",0,4,0,0,1,0,2
38281,"Hispanic/Latino",0,3.8281,0,0,0,1,2
65625,"Hispanic/Latino",0,6.5625,0,0,0,1,6
48482,"Hispanic/Latino",0,4.8482,0,0,0,1,3
36225,"Hispanic/Latino",0,3.6225,0,0,0,1,2
57656,"White",0,5.7656,1,0,0,0,5
61989,"White",0,6.1989,1,0,0,0,5
63047,"White",0,6.3047,1,0,0,0,6
42454,"White",0,4.2454,1,0,0,0,2
61023,"White",0,6.1023,1,0,0,0,5
99758,"Hispanic/Latino",0,9.9758,0,0,0,1,9
53373,"Hispanic/Latino",1,5.3373,0,0,0,1,4
66314,"Hispanic/Latino",0,6.6314,0,0,0,1,6
67271,"Hispanic/Latino",0,6.7271,0,0,0,1,6
61669,"No Majority",0,6.1669,0,0,1,0,5
56845,"White",0,5.6845,1,0,0,0,5
72375,"White",0,7.2375,1,0,0,0,7
63179,"White",0,6.3179,1,0,0,0,6
92183,"No Majority",1,9.2183,0,0,1,0,8
88819,"White",0,8.8819,1,0,0,0,8
34015,"White",0,3.4015,1,0,0,0,1
88750,"Hispanic/Latino",0,8.875,0,0,0,1,8
149327,"White",0,14.9327,1,0,0,0,10
129306,"White",0,12.9306,1,0,0,0,10
163274,"White",0,16.3274,1,0,0,0,10
188456,"White",0,18.8456,1,0,0,0,10
143977,"White",0,14.3977,1,0,0,0,10
237692,"White",0,23.7692,1,0,0,0,10
150068,"White",0,15.0068,1,0,0,0,10
35811,"Hispanic/Latino",1,3.5811,0,0,0,1,2
128065,"White",0,12.8065,1,0,0,0,10
112546,"White",0,11.2546,1,0,0,0,9
57917,"Hispanic/Latino",0,5.7917,0,0,0,1,5
55745,"Hispanic/Latino",0,5.5745,0,0,0,1,5
52347,"No Majority",0,5.2347,0,0,1,0,4
49411,"Hispanic/Latino",0,4.9411,0,0,0,1,3
82353,"Hispanic/Latino",0,8.2353,0,0,0,1,8
51490,"Hispanic/Latino",0,5.149,0,0,0,1,4
45464,"No Majority",0,4.5464,0,0,1,0,3
52581,"No Majority",0,5.2581,0,0,1,0,4
54881,"White",0,5.4881,1,0,0,0,4
61382,"Hispanic/Latino",0,6.1382,0,0,0,1,5
29779,"No Majority",1,2.9779,0,0,1,0,1
22052,"No Majority",1,2.2052,0,0,1,0,1
50913,"No Majority",0,5.0913,0,0,1,0,4
47347,"White",0,4.7347,1,0,0,0,3
104610,"White",0,10.461,1,0,0,0,9
137500,"White",0,13.75,1,0,0,0,10
118443,"White",0,11.8443,1,0,0,0,10
22976,"No Majority",0,2.2976,0,0,1,0,1
95586,"White",0,9.5586,1,0,0,0,9
60953,"No Majority",0,6.0953,0,0,1,0,5
170644,"White",0,17.0644,1,0,0,0,10
113235,"No Majority",0,11.3235,0,0,1,0,9
164256,"No Majority",0,16.4256,0,0,1,0,10
69369,"White",0,6.9369,1,0,0,0,6
39239,"White",0,3.9239,1,0,0,0,2
54699,"White",0,5.4699,1,0,0,0,4
62500,"White",0,6.25,1,0,0,0,5
92425,"White",0,9.2425,1,0,0,0,8
35800,"No Majority",0,3.58,0,0,1,0,2
52311,"White",0,5.2311,1,0,0,0,4
66790,"White",0,6.679,1,0,0,0,6
78860,"White",0,7.886,1,0,0,0,7
151346,"No Majority",0,15.1346,0,0,1,0,10
48676,"Hispanic/Latino",0,4.8676,0,0,0,1,3
76146,"White",0,7.6146,1,0,0,0,7
57179,"White",1,5.7179,1,0,0,0,5
119306,"White",0,11.9306,1,0,0,0,10
93648,"White",0,9.3648,1,0,0,0,9
93672,"White",0,9.3672,1,0,0,0,9
83750,"No Majority",1,8.375,0,0,1,0,8
54485,"Hispanic/Latino",0,5.4485,0,0,0,1,4
76983,"Hispanic/Latino",1,7.6983,0,0,0,1,7
77321,"Hispanic/Latino",0,7.7321,0,0,0,1,7
81923,"Hispanic/Latino",0,8.1923,0,0,0,1,8
44363,"Hispanic/Latino",1,4.4363,0,0,0,1,3
52659,"Hispanic/Latino",1,5.2659,0,0,0,1,4
31373,"Hispanic/Latino",0,3.1373,0,0,0,1,1
30919,"Hispanic/Latino",0,3.0919,0,0,0,1,1
44511,"Hispanic/Latino",0,4.4511,0,0,0,1,3
31333,"Black",0,3.1333,0,1,0,0,1
32500,"Hispanic/Latino",0,3.25,0,0,0,1,1
28420,"No Majority",0,2.842,0,0,1,0,1
36176,"No Majority",0,3.6176,0,0,1,0,2
25042,"Hispanic/Latino",0,2.5042,0,0,0,1,1
38462,"Hispanic/Latino",0,3.8462,0,0,0,1,2
53711,"No Majority",0,5.3711,0,0,1,0,4
39655,"Hispanic/Latino",0,3.9655,0,0,0,1,2
43188,"Hispanic/Latino",0,4.3188,0,0,0,1,3
54160,"No Majority",0,5.416,0,0,1,0,4
50146,"Hispanic/Latino",0,5.0146,0,0,0,1,4
108103,"White",0,10.8103,1,0,0,0,9
48683,"Hispanic/Latino",0,4.8683,0,0,0,1,3
61484,"No Majority",1,6.1484,0,0,1,0,5
54539,"No Majority",0,5.4539,0,0,1,0,4
90479,"White",0,9.0479,1,0,0,0,8
58070,"White",1,5.807,1,0,0,0,5
26316,"White",0,2.6316,1,0,0,0,1
46103,"No Majority",0,4.6103,0,0,1,0,3
72326,"White",0,7.2326,1,0,0,0,7
50139,"White",0,5.0139,1,0,0,0,4
113510,"No Majority",0,11.351,0,0,1,0,9
49511,"No Majority",0,4.9511,0,0,1,0,3
35778,"Hispanic/Latino",0,3.5778,0,0,0,1,2
35844,"Hispanic/Latino",0,3.5844,0,0,0,1,2
39837,"Hispanic/Latino",0,3.9837,0,0,0,1,2
28568,"Hispanic/Latino",0,2.8568,0,0,0,1,1
65921,"White",0,6.5921,1,0,0,0,6
"NA","No Majority",0,"NA",0,0,1,0,""
122269,"White",0,12.2269,1,0,0,0,10
75993,"White",0,7.5993,1,0,0,0,7
31426,"No Majority",0,3.1426,0,0,1,0,1
45096,"Hispanic/Latino",0,4.5096,0,0,0,1,3
48500,"Hispanic/Latino",0,4.85,0,0,0,1,3
40739,"Hispanic/Latino",0,4.0739,0,0,0,1,2
38958,"Hispanic/Latino",0,3.8958,0,0,0,1,2
27807,"Hispanic/Latino",0,2.7807,0,0,0,1,1
85444,"No Majority",0,8.5444,0,0,1,0,8
47518,"Hispanic/Latino",0,4.7518,0,0,0,1,3
46410,"Hispanic/Latino",0,4.641,0,0,0,1,3
60339,"Hispanic/Latino",0,6.0339,0,0,0,1,5
61223,"Hispanic/Latino",0,6.1223,0,0,0,1,5
28750,"Hispanic/Latino",0,2.875,0,0,0,1,1
28893,"Hispanic/Latino",0,2.8893,0,0,0,1,1
16779,"Hispanic/Latino",0,1.6779,0,0,0,1,1
123843,"Hispanic/Latino",0,12.3843,0,0,0,1,10
71012,"No Majority",0,7.1012,0,0,1,0,7
98480,"Black",0,9.848,0,1,0,0,9
64205,"Black",0,6.4205,0,1,0,0,6
61992,"No Majority",1,6.1992,0,0,1,0,5
19150,"Black",0,1.915,0,1,0,0,1
139787,"No Majority",0,13.9787,0,0,1,0,10
42526,"Hispanic/Latino",0,4.2526,0,0,0,1,2
26885,"No Majority",0,2.6885,0,0,1,0,1
119063,"White",0,11.9063,1,0,0,0,10
42690,"No Majority",0,4.269,0,0,1,0,2
43867,"Hispanic/Latino",0,4.3867,0,0,0,1,3
45451,"Black",0,4.5451,0,1,0,0,3
103456,"No Majority",0,10.3456,0,0,1,0,9
45402,"White",0,4.5402,1,0,0,0,3
137083,"White",0,13.7083,1,0,0,0,10
60833,"White",0,6.0833,1,0,0,0,5
151000,"White",0,15.1,1,0,0,0,10
45742,"White",0,4.5742,1,0,0,0,3
24575,"Hispanic/Latino",0,2.4575,0,0,0,1,1
76100,"No Majority",0,7.61,0,0,1,0,7
80540,"No Majority",0,8.054,0,0,1,0,8
81858,"No Majority",0,8.1858,0,0,1,0,8
135331,"White",0,13.5331,1,0,0,0,10
72609,"No Majority",0,7.2609,0,0,1,0,7
44722,"Hispanic/Latino",0,4.4722,0,0,0,1,3
71014,"White",0,7.1014,1,0,0,0,7
32676,"Black",0,3.2676,0,1,0,0,1
34149,"Black",0,3.4149,0,1,0,0,1
55664,"No Majority",0,5.5664,0,0,1,0,5
82176,"White",0,8.2176,1,0,0,0,8
55897,"White",1,5.5897,1,0,0,0,5
151654,"No Majority",0,15.1654,0,0,1,0,10
140761,"White",0,14.0761,1,0,0,0,10
101641,"White",0,10.1641,1,0,0,0,9
111870,"White",0,11.187,1,0,0,0,9
33222,"No Majority",0,3.3222,0,0,1,0,1
153350,"White",0,15.335,1,0,0,0,10
107661,"White",0,10.7661,1,0,0,0,9
76543,"No Majority",0,7.6543,0,0,1,0,7
58664,"White",0,5.8664,1,0,0,0,5
24677,"Hispanic/Latino",0,2.4677,0,0,0,1,1
38077,"Hispanic/Latino",0,3.8077,0,0,0,1,2
90321,"Hispanic/Latino",0,9.0321,0,0,0,1,8
43167,"Hispanic/Latino",0,4.3167,0,0,0,1,3
75000,"Hispanic/Latino",0,7.5,0,0,0,1,7
54177,"Hispanic/Latino",0,5.4177,0,0,0,1,4
"NA","No Majority",0,"NA",0,0,1,0,""
98391,"No Majority",0,9.8391,0,0,1,0,9
104292,"White",0,10.4292,1,0,0,0,9
90603,"White",0,9.0603,1,0,0,0,8
127707,"No Majority",0,12.7707,0,0,1,0,10
45000,"Hispanic/Latino",0,4.5,0,0,0,1,3
18700,"Hispanic/Latino",0,1.87,0,0,0,1,1
108083,"No Majority",1,10.8083,0,0,1,0,9
81417,"Hispanic/Latino",1,8.1417,0,0,0,1,8
49500,"White",0,4.95,1,0,0,0,3
37892,"White",0,3.7892,1,0,0,0,2
56667,"White",0,5.6667,1,0,0,0,5
108397,"White",0,10.8397,1,0,0,0,9
"NA","No Majority",0,"NA",0,0,1,0,""
39313,"White",0,3.9313,1,0,0,0,2
"NA","No Majority",0,"NA",0,0,1,0,""
"NA","No Majority",0,"NA",0,0,1,0,""
96106,"White",0,9.6106,1,0,0,0,9
73000,"White",0,7.3,1,0,0,0,7
78431,"White",0,7.8431,1,0,0,0,7
82083,"White",0,8.2083,1,0,0,0,8
45742,"No Majority",1,4.5742,0,0,1,0,3
58846,"White",0,5.8846,1,0,0,0,5
52266,"Hispanic/Latino",0,5.2266,0,0,0,1,4
143839,"White",0,14.3839,1,0,0,0,10
72568,"White",0,7.2568,1,0,0,0,7
138413,"No Majority",0,13.8413,0,0,1,0,10
146382,"White",0,14.6382,1,0,0,0,10
"NA","No Majority",0,"NA",0,0,1,0,""
75843,"White",1,7.5843,1,0,0,0,7
76944,"Hispanic/Latino",0,7.6944,0,0,0,1,7
43875,"Hispanic/Latino",1,4.3875,0,0,0,1,3
68232,"Hispanic/Latino",0,6.8232,0,0,0,1,6
87736,"Hispanic/Latino",1,8.7736,0,0,0,1,8
87614,"Hispanic/Latino",0,8.7614,0,0,0,1,8
46295,"Hispanic/Latino",0,4.6295,0,0,0,1,3
120750,"No Majority",0,12.075,0,0,1,0,10
59727,"Hispanic/Latino",0,5.9727,0,0,0,1,5
44559,"Hispanic/Latino",0,4.4559,0,0,0,1,3
123782,"White",0,12.3782,1,0,0,0,10
69583,"Hispanic/Latino",1,6.9583,0,0,0,1,6
135804,"White",0,13.5804,1,0,0,0,10
57814,"Hispanic/Latino",0,5.7814,0,0,0,1,5
191776,"White",0,19.1776,1,0,0,0,10
30202,"Hispanic/Latino",0,3.0202,0,0,0,1,1
66875,"No Majority",0,6.6875,0,0,1,0,6
31695,"Hispanic/Latino",0,3.1695,0,0,0,1,1
41055,"Hispanic/Latino",0,4.1055,0,0,0,1,2
119904,"White",0,11.9904,1,0,0,0,10
63438,"Hispanic/Latino",0,6.3438,0,0,0,1,6
104293,"Hispanic/Latino",0,10.4293,0,0,0,1,9
83125,"White",0,8.3125,1,0,0,0,8
112368,"White",0,11.2368,1,0,0,0,9
86881,"White",0,8.6881,1,0,0,0,8
111694,"No Majority",0,11.1694,0,0,1,0,9
69175,"White",0,6.9175,1,0,0,0,6
43929,"No Majority",0,4.3929,0,0,1,0,3
45368,"No Majority",0,4.5368,0,0,1,0,3
25365,"Hispanic/Latino",0,2.5365,0,0,0,1,1
65182,"Hispanic/Latino",0,6.5182,0,0,0,1,6
37600,"Hispanic/Latino",0,3.76,0,0,0,1,2
75391,"White",0,7.5391,1,0,0,0,7
119092,"White",0,11.9092,1,0,0,0,10
72000,"White",0,7.2,1,0,0,0,7
"NA","No Majority",0,"NA",0,0,1,0,""
35313,"Hispanic/Latino",0,3.5313,0,0,0,1,2
104792,"No Majority",0,10.4792,0,0,1,0,9
75424,"Hispanic/Latino",0,7.5424,0,0,0,1,7
67564,"Hispanic/Latino",0,6.7564,0,0,0,1,6
73897,"White",0,7.3897,1,0,0,0,7
107857,"Hispanic/Latino",0,10.7857,0,0,0,1,9
47744,"Hispanic/Latino",0,4.7744,0,0,0,1,3
206667,"White",0,20.6667,1,0,0,0,10
79420,"No Majority",0,7.942,0,0,1,0,7
82292,"No Majority",0,8.2292,0,0,1,0,8
134735,"White",0,13.4735,1,0,0,0,10
37385,"Hispanic/Latino",0,3.7385,0,0,0,1,2
30016,"Hispanic/Latino",0,3.0016,0,0,0,1,1
54279,"Hispanic/Latino",0,5.4279,0,0,0,1,4
30556,"Hispanic/Latino",0,3.0556,0,0,0,1,1
126250,"No Majority",0,12.625,0,0,1,0,10
75129,"Hispanic/Latino",0,7.5129,0,0,0,1,7
141221,"No Majority",0,14.1221,0,0,1,0,10
205147,"White",0,20.5147,1,0,0,0,10
58507,"No Majority",0,5.8507,0,0,1,0,5
88260,"White",0,8.826,1,0,0,0,8
105202,"White",0,10.5202,1,0,0,0,9
133269,"White",0,13.3269,1,0,0,0,10
124792,"White",0,12.4792,1,0,0,0,10
65804,"No Majority",0,6.5804,0,0,1,0,6
68824,"No Majority",0,6.8824,0,0,1,0,6
163786,"White",0,16.3786,1,0,0,0,10
46114,"No Majority",0,4.6114,0,0,1,0,3
48013,"No Majority",0,4.8013,0,0,1,0,3
89034,"White",0,8.9034,1,0,0,0,8
63438,"White",0,6.3438,1,0,0,0,6
250001,"White",0,25.0001,1,0,0,0,10
49583,"Hispanic/Latino",0,4.9583,0,0,0,1,3
82064,"White",0,8.2064,1,0,0,0,8
22813,"No Majority",0,2.2813,0,0,1,0,1
52522,"White",0,5.2522,1,0,0,0,4
35250,"Hispanic/Latino",0,3.525,0,0,0,1,2
37991,"Hispanic/Latino",0,3.7991,0,0,0,1,2
27382,"Hispanic/Latino",0,2.7382,0,0,0,1,1
56503,"No Majority",0,5.6503,0,0,1,0,5
68707,"Hispanic/Latino",0,6.8707,0,0,0,1,6
51705,"Hispanic/Latino",0,5.1705,0,0,0,1,4
80024,"White",0,8.0024,1,0,0,0,8
98287,"No Majority",0,9.8287,0,0,1,0,9
"NA","No Majority",0,"NA",0,0,1,0,""
44654,"White",0,4.4654,1,0,0,0,3
92875,"White",0,9.2875,1,0,0,0,8
66288,"White",0,6.6288,1,0,0,0,6
75638,"White",1,7.5638,1,0,0,0,7
88382,"White",0,8.8382,1,0,0,0,8
66010,"White",0,6.601,1,0,0,0,6
65515,"White",1,6.5515,1,0,0,0,6
100833,"White",0,10.0833,1,0,0,0,9
113684,"White",0,11.3684,1,0,0,0,9
22031,"Black",0,2.2031,0,1,0,0,1
62188,"White",0,6.2188,1,0,0,0,5
55515,"Hispanic/Latino",1,5.5515,0,0,0,1,4
65472,"White",0,6.5472,1,0,0,0,6
96944,"White",0,9.6944,1,0,0,0,9
51131,"White",0,5.1131,1,0,0,0,4
36300,"Hispanic/Latino",0,3.63,0,0,0,1,2
32429,"White",0,3.2429,1,0,0,0,1
93214,"White",0,9.3214,1,0,0,0,9
43993,"White",0,4.3993,1,0,0,0,3
56239,"White",0,5.6239,1,0,0,0,5
84063,"No Majority",0,8.4063,0,0,1,0,8
72009,"Hispanic/Latino",0,7.2009,0,0,0,1,7
31958,"White",0,3.1958,1,0,0,0,1
129191,"No Majority",0,12.9191,0,0,1,0,10
96159,"White",0,9.6159,1,0,0,0,9
67386,"Hispanic/Latino",0,6.7386,0,0,0,1,6
53194,"White",0,5.3194,1,0,0,0,4
97181,"White",0,9.7181,1,0,0,0,9
37902,"No Majority",0,3.7902,0,0,1,0,2
19712,"Black",0,1.9712,0,1,0,0,1
108750,"White",0,10.875,1,0,0,0,9
74828,"White",1,7.4828,1,0,0,0,7
45488,"No Majority",0,4.5488,0,0,1,0,3
77993,"No Majority",0,7.7993,0,0,1,0,7
201631,"White",0,20.1631,1,0,0,0,10
92727,"White",0,9.2727,1,0,0,0,8
118255,"White",0,11.8255,1,0,0,0,10
151603,"White",0,15.1603,1,0,0,0,10
96429,"White",0,9.6429,1,0,0,0,9
104597,"White",0,10.4597,1,0,0,0,9
58571,"No Majority",0,5.8571,0,0,1,0,5
84527,"White",0,8.4527,1,0,0,0,8
77969,"White",0,7.7969,1,0,0,0,7
73518,"White",0,7.3518,1,0,0,0,7
102500,"No Majority",0,10.25,0,0,1,0,9
78590,"White",1,7.859,1,0,0,0,7
69391,"No Majority",0,6.9391,0,0,1,0,6
98144,"White",0,9.8144,1,0,0,0,9
48889,"No Majority",0,4.8889,0,0,1,0,3
64375,"No Majority",0,6.4375,0,0,1,0,6
46905,"Hispanic/Latino",0,4.6905,0,0,0,1,3
47120,"Black",0,4.712,0,1,0,0,3
32280,"Hispanic/Latino",0,3.228,0,0,0,1,1
44396,"No Majority",0,4.4396,0,0,1,0,3
39750,"Hispanic/Latino",1,3.975,0,0,0,1,2
52356,"No Majority",0,5.2356,0,0,1,0,4
60472,"Hispanic/Latino",0,6.0472,0,0,0,1,5
76346,"White",0,7.6346,1,0,0,0,7
80696,"White",0,8.0696,1,0,0,0,8
71359,"White",0,7.1359,1,0,0,0,7
76647,"White",0,7.6647,1,0,0,0,7
45533,"White",0,4.5533,1,0,0,0,3
48416,"Hispanic/Latino",1,4.8416,0,0,0,1,3
86804,"No Majority",0,8.6804,0,0,1,0,8
55313,"White",0,5.5313,1,0,0,0,4
63047,"No Majority",0,6.3047,0,0,1,0,6
50958,"White",0,5.0958,1,0,0,0,4
44583,"Hispanic/Latino",0,4.4583,0,0,0,1,3
67700,"White",0,6.77,1,0,0,0,6
52188,"White",0,5.2188,1,0,0,0,4
109155,"White",0,10.9155,1,0,0,0,9
123267,"White",0,12.3267,1,0,0,0,10
137674,"White",0,13.7674,1,0,0,0,10
83294,"White",0,8.3294,1,0,0,0,8
74310,"White",0,7.431,1,0,0,0,7
68411,"White",0,6.8411,1,0,0,0,6
78542,"White",1,7.8542,1,0,0,0,7
61458,"White",0,6.1458,1,0,0,0,5
66314,"White",0,6.6314,1,0,0,0,6
66875,"Hispanic/Latino",0,6.6875,0,0,0,1,6
140000,"White",1,14,1,0,0,0,10
85000,"White",0,8.5,1,0,0,0,8
103538,"White",0,10.3538,1,0,0,0,9
65923,"White",0,6.5923,1,0,0,0,6
82969,"White",0,8.2969,1,0,0,0,8
185927,"White",0,18.5927,1,0,0,0,10
41029,"Hispanic/Latino",0,4.1029,0,0,0,1,2
102250,"White",0,10.225,1,0,0,0,9
66309,"White",0,6.6309,1,0,0,0,6
125913,"White",0,12.5913,1,0,0,0,10
136607,"White",0,13.6607,1,0,0,0,10
128750,"White",0,12.875,1,0,0,0,10
114910,"White",0,11.491,1,0,0,0,9
54167,"Hispanic/Latino",0,5.4167,0,0,0,1,4
91522,"White",0,9.1522,1,0,0,0,8
47447,"White",0,4.7447,1,0,0,0,3
57963,"White",0,5.7963,1,0,0,0,5
54715,"White",0,5.4715,1,0,0,0,4
63240,"White",0,6.324,1,0,0,0,6
56338,"White",0,5.6338,1,0,0,0,5
98542,"White",0,9.8542,1,0,0,0,9
205023,"White",0,20.5023,1,0,0,0,10
79917,"White",0,7.9917,1,0,0,0,8
57961,"White",0,5.7961,1,0,0,0,5
81071,"White",0,8.1071,1,0,0,0,8
88450,"Hispanic/Latino",0,8.845,0,0,0,1,8
70324,"Hispanic/Latino",0,7.0324,0,0,0,1,7
65588,"White",0,6.5588,1,0,0,0,6
56908,"White",0,5.6908,1,0,0,0,5
60203,"White",1,6.0203,1,0,0,0,5
62108,"White",0,6.2108,1,0,0,0,5
101250,"No Majority",0,10.125,0,0,1,0,9
42324,"White",0,4.2324,1,0,0,0,2
71800,"White",1,7.18,1,0,0,0,7
80754,"White",0,8.0754,1,0,0,0,8
78523,"White",0,7.8523,1,0,0,0,7
50417,"White",0,5.0417,1,0,0,0,4
69880,"Hispanic/Latino",0,6.988,0,0,0,1,6
42065,"No Majority",0,4.2065,0,0,1,0,2
39688,"Hispanic/Latino",0,3.9688,0,0,0,1,2
56094,"Hispanic/Latino",1,5.6094,0,0,0,1,5
109300,"White",0,10.93,1,0,0,0,9
42943,"Hispanic/Latino",0,4.2943,0,0,0,1,2
158419,"White",0,15.8419,1,0,0,0,10
152783,"White",0,15.2783,1,0,0,0,10
179944,"White",1,17.9944,1,0,0,0,10
84397,"White",0,8.4397,1,0,0,0,8
103851,"White",0,10.3851,1,0,0,0,9
148613,"White",0,14.8613,1,0,0,0,10
115009,"White",0,11.5009,1,0,0,0,9
75156,"White",0,7.5156,1,0,0,0,7
50625,"White",0,5.0625,1,0,0,0,4
